序号,ticker,name,close,pct_change,change,volume,amount,amplitude,high,low,open,prev_close,volume_ratio,turnover,pe,pb,total_mcap,float_mcap,speed_5min,pct_5min,pct_60d,pct_ytd,main_net_inflow,main_net_pct,super_large_net_inflow,super_large_net_pct,large_net_inflow,large_net_pct,medium_net_inflow,medium_net_pct,small_net_inflow,small_net_pct
5099,300003,乐普医疗,12.59,-2.4,-0.31,164052.0,207163663.53,2.4,12.84,12.53,12.78,12.9,1.38,1.04,23.51,1.44,23208717174.0,19878502760.0,0.08,0.0,-12.63,-19.55,-19702342.0,-9.5,-9549688.0,-4.6,-10152654.0,-4.89,4774916.0,2.3,14927426.0,7.2
5100,688085,三友医疗,12.2,-2.4,-0.3,15647.0,19337844.0,4.16,12.68,12.16,12.56,12.5,0.92,0.45,158.55,2.12,4475066726.0,4277509991.0,0.0,0.16,-21.79,-25.43,-1787723.0,-9.1,0.0,0.0,-1787723.0,-9.1,1647629.0,8.39,140094.0,0.71
5101,688052,纳芯微,210.96,-2.4,-5.19,15424.0,329642810.0,6.08,221.58,208.43,217.61,216.15,1.24,1.08,-241.3,4.51,34493066907.0,30253825707.0,0.42,0.96,15.4,33.37,13354027.0,3.99,-2041241.0,-0.61,15395268.0,4.6,-12548240.0,-3.75,-805788.0,-0.24
5102,300382,斯莱克,13.81,-2.4,-0.34,142054.0,201057763.32,5.51,14.55,13.77,14.15,14.15,1.03,2.19,-102.49,3.93,8954403917.0,8953550846.0,-0.5,-0.14,-8.97,-11.25,-19516151.0,-9.68,-12166557.0,-6.04,-7349594.0,-3.65,13438155.0,6.67,6077995.0,3.02
5103,000722,湖南发展,14.64,-2.4,-0.36,318104.0,457686580.28,7.0,14.95,13.9,14.51,15.0,1.87,6.85,159.8,2.1,8364634082.0,6795277248.0,-0.34,-0.48,0.97,24.6,-20857601.0,-4.55,-17333260.0,-3.78,-3524341.0,-0.77,-3704481.0,-0.81,24562082.0,5.36
5104,603350,安乃达,26.3,-2.41,-0.65,3896.0,10268261.0,2.82,26.76,26.0,26.65,26.95,1.15,0.88,28.27,2.3,3063792200.0,1160474350.0,0.11,0.0,-25.35,-30.4,-3349323.0,-32.53,-2699506.0,-26.22,-649817.0,-6.31,829971.0,8.06,2519352.0,24.47
5105,300441,鲍斯股份,6.47,-2.41,-0.16,40219.0,26149407.12,2.41,6.62,6.46,6.55,6.63,1.37,0.64,51.74,1.68,4169370666.0,4049793375.0,0.0,0.15,-8.87,-13.62,-4065068.0,-15.54,0.0,0.0,-4065068.0,-15.54,-1783555.0,-6.82,5848624.0,22.36
5106,300843,胜蓝股份,117.5,-2.41,-2.9,49042.0,595148072.82,6.64,125.0,117.0,121.72,120.4,1.93,3.06,133.35,11.93,19235674373.0,18858691015.0,-0.67,-0.01,72.36,128.33,25647507.0,4.3,-1136625.0,-0.19,26784132.0,4.5,-1839116.0,-0.31,-23808392.0,-4.0
5107,688130,晶华微,17.39,-2.41,-0.43,11455.0,20335074.0,4.94,18.18,17.3,17.81,17.82,0.91,1.9,-119.17,1.7,2102296125.0,1048357785.0,-0.11,0.12,-24.36,-16.95,-1068543.0,-5.23,0.0,0.0,-1068543.0,-5.23,-1038627.0,-5.08,2107170.0,10.31
5108,688783,西安奕材-U,35.13,-2.42,-0.87,79376.0,283373804.0,5.42,36.8,34.85,35.8,36.0,1.03,4.29,-223.98,11.56,141847914000.0,6505287332.0,0.14,0.6,53.27,47.61,-41504102.0,-14.42,-14443529.0,-5.02,-27060573.0,-9.4,210858.0,0.07,41314279.0,14.35
5109,300199,翰宇药业,20.95,-2.42,-0.52,158022.0,334979077.61,3.26,21.63,20.93,21.09,21.47,0.94,2.12,36.19,24.95,18503905989.0,15611257973.0,-0.33,-0.57,-3.63,17.04,-264758.0,-0.08,-2831427.0,-0.84,2566669.0,0.76,2729942.0,0.81,-2465184.0,-0.73
5110,688489,三未信安,21.0,-2.42,-0.52,5072.0,10769847.0,3.11,21.58,20.91,21.45,21.52,1.25,0.3,-39.37,1.97,3561149445.0,3533826387.0,0.19,0.38,-19.91,-32.48,-437352.0,-4.01,0.0,0.0,-437352.0,-4.01,-1257551.0,-11.54,1694903.0,15.56
5111,001288,运机集团,24.98,-2.42,-0.62,24962.0,62721601.17,3.28,25.6,24.76,25.35,25.6,1.46,1.64,28.39,2.55,5839421048.0,3793786965.0,0.04,0.04,-10.18,-21.32,-2760254.0,-4.4,-2711133.0,-4.32,-49121.0,-0.08,-3284427.0,-5.23,6044681.0,9.63
5112,300436,广生堂,89.15,-2.42,-2.21,26899.0,241585630.76,3.2,91.76,88.84,89.79,91.36,1.03,1.97,-136.92,56.43,14198653050.0,12188763536.0,-0.18,-0.16,-21.32,0.0,-4672276.0,-1.93,-15703742.0,-6.49,11031466.0,4.56,11976848.0,4.95,-7304572.0,-3.02
5113,688561,奇安信-U,26.14,-2.43,-0.65,66136.0,173025731.0,2.65,26.6,25.89,26.2,26.79,2.06,0.97,-11.49,2.53,17834086232.0,17834086232.0,0.23,0.73,-13.13,-26.53,-14009835.0,-7.97,-15247511.0,-8.67,1237676.0,0.7,15961253.0,9.08,-1951417.0,-1.11
5114,301078,孩子王,6.84,-2.43,-0.17,111686.0,76638796.0,2.85,6.98,6.78,6.95,7.01,1.25,0.88,44.48,2.04,8650168900.0,8641195128.0,0.0,-0.15,-21.11,-33.72,-3485335.0,-4.5,0.0,0.0,-3485335.0,-4.5,-1009982.0,-1.3,4495318.0,5.8
5115,605011,杭州热电,18.5,-2.43,-0.46,94392.0,172069199.0,4.32,18.69,17.87,18.2,18.96,2.01,2.36,45.67,3.04,7401850000.0,7401850000.0,0.11,-0.43,-7.31,-9.05,-1762020.0,-1.02,1824847.0,1.06,-3586867.0,-2.08,3401228.0,1.97,-1639207.0,-0.95
5116,600276,恒瑞医药,54.04,-2.44,-1.35,337842.0,1842559499.0,2.49,55.4,54.02,55.39,55.39,1.17,0.53,39.29,5.75,358674281191.0,344721282887.0,-0.04,-0.24,-3.24,-8.98,-290371290.0,-15.39,-165530506.0,-8.77,-124840784.0,-6.62,110234096.0,5.84,180039904.0,9.54
5117,688049,炬芯科技,41.66,-2.44,-1.04,98993.0,417285888.0,6.32,43.5,40.8,41.01,42.7,3.29,5.65,37.46,3.56,7297484299.0,7297484299.0,0.26,0.8,-11.0,-20.41,-29978105.0,-7.17,-43204795.0,-10.33,13226690.0,3.16,24652008.0,5.89,5326098.0,1.27
5118,688636,智明达,17.17,-2.44,-0.43,140803.0,243364199.0,5.34,17.74,16.8,16.8,17.6,4.56,8.1,41.85,2.14,2985972957.0,2985972957.0,-0.06,0.12,-61.76,-59.83,-50494903.0,-20.37,-8574191.0,-3.46,-41920712.0,-16.91,-16330106.0,-6.59,66833564.0,26.96
5119,688399,硕世生物,27.93,-2.44,-0.7,6517.0,18365111.0,2.62,28.62,27.87,28.44,28.63,0.69,0.53,41.03,1.18,3466955006.0,3466955006.0,0.0,0.11,-32.21,-39.65,-734509.0,-3.98,0.0,0.0,-734509.0,-3.98,-420869.0,-2.28,1155379.0,6.25
5120,301191,菲菱科思,112.9,-2.44,-2.82,63043.0,726973174.73,6.39,119.1,111.71,115.73,115.72,2.1,8.63,142.63,6.48,10939680332.0,8248218169.0,-0.09,0.62,0.0,47.01,-47102831.0,-6.47,-75091808.0,-10.31,27988977.0,3.84,21243987.0,2.92,25858845.0,3.55
5121,603630,拉芳家化,13.58,-2.44,-0.34,39169.0,53475995.0,2.37,13.85,13.52,13.67,13.92,1.08,1.74,35.63,1.62,3058278196.0,3058278196.0,-0.22,-0.29,-17.7,-29.86,-1533051.0,-2.85,-1303820.0,-2.43,-229231.0,-0.43,-226345.0,-0.42,1759396.0,3.28
5122,300725,药石科技,38.28,-2.45,-0.96,78345.0,305505967.82,4.2,39.9,38.25,38.78,39.24,1.23,3.86,45.77,1.65,8950145013.0,7759869029.0,-0.57,-0.65,1.03,0.0,-10049145.0,-3.26,1292563.0,0.42,-11341708.0,-3.68,-3756029.0,-1.22,13805174.0,4.47
5123,688363,华熙生物,37.85,-2.45,-0.95,27419.0,103933049.0,1.91,38.42,37.68,38.38,38.8,1.45,0.57,70.5,2.59,18231521460.0,18231521460.0,-0.03,0.13,-11.07,-12.97,-6355400.0,-6.1,-1880635.0,-1.8,-4474765.0,-4.29,4438196.0,4.26,1917204.0,1.84
5124,688692,达梦数据,214.19,-2.46,-5.41,5747.0,124021524.0,2.81,219.5,213.33,217.38,219.6,1.41,0.77,40.05,6.43,24254875600.0,15885338807.0,0.09,0.4,-13.21,-17.7,-8637621.0,-6.92,-4197776.0,-3.36,-4439845.0,-3.56,9521365.0,7.63,-883744.0,-0.71
5126,000963,华东医药,30.04,-2.47,-0.76,112674.0,340223076.41,1.66,30.48,29.97,30.33,30.8,1.27,0.64,13.14,2.13,52682254914.0,52660513464.0,-0.2,-0.3,-13.18,-22.72,-42684381.0,-12.37,-38108071.0,-11.04,-4576310.0,-1.33,16282007.0,4.72,26402374.0,7.65
5127,300253,卫宁健康,6.71,-2.47,-0.17,260015.0,175826416.91,2.33,6.85,6.69,6.84,6.88,1.24,1.4,263.18,2.68,14770554445.0,12444509386.0,-0.15,0.0,-20.69,-23.92,-16893138.0,-9.57,-3320568.0,-1.88,-13572570.0,-7.69,-633295.0,-0.36,17526433.0,9.93
5128,300674,宇信科技,16.16,-2.47,-0.41,122097.0,197761629.64,2.84,16.53,16.06,16.15,16.57,1.48,1.74,62.37,2.58,11377562090.0,11360672627.0,-0.06,0.0,-19.04,-32.55,-14088918.0,-7.1,-9189319.0,-4.63,-4899599.0,-2.47,3098840.0,1.56,10990078.0,5.54
5129,301067,显盈科技,21.75,-2.47,-0.55,11198.0,24849901.0,4.08,22.6,21.69,22.01,22.3,0.92,1.75,-84.59,2.75,2114883000.0,1388278575.0,-0.41,0.28,-34.67,-33.61,-2250112.0,-9.0,-1046624.0,-4.19,-1203488.0,-4.81,-678707.0,-2.72,2928819.0,11.72
5130,300339,润和软件,35.23,-2.49,-0.9,99595.0,353674307.51,2.91,36.18,35.13,35.71,36.13,1.32,1.28,90.79,7.81,28057553928.0,27397895994.0,-0.09,0.09,-23.46,-28.73,-44664386.0,-12.54,-5200707.0,-1.46,-39463679.0,-11.08,-254449.0,-0.07,44918835.0,12.61
5131,688787,海天瑞声,94.6,-2.49,-2.42,10321.0,98592369.0,4.31,97.68,93.5,96.12,97.02,1.21,1.71,169.78,7.66,5706762028.0,5706762028.0,0.36,0.72,-30.13,-18.37,-1880765.0,-1.88,-1128347.0,-1.13,-752418.0,-0.75,-6406032.0,-6.39,8280103.0,8.26
5132,300572,安车检测,18.43,-2.49,-0.47,48569.0,91785483.0,5.29,19.4,18.4,18.72,18.9,1.71,2.68,-203.77,2.62,4220263805.0,3340951826.0,-0.27,0.0,-33.8,-35.17,-546043.0,-0.59,1537553.0,1.67,-2083596.0,-2.26,1898589.0,2.06,-1352546.0,-1.47
5133,301489,思泉新材,110.19,-2.49,-2.81,25884.0,293197185.81,6.17,116.76,109.79,113.82,113.0,1.16,3.72,120.78,8.32,12814394429.0,7667104716.0,-0.89,0.1,-27.82,-22.42,-35221805.0,-11.93,-12429058.0,-4.21,-22792747.0,-7.72,16549765.0,5.61,18672040.0,6.33
5134,688325,赛微微电,100.04,-2.5,-2.56,4668.0,47366515.0,4.41,104.08,99.56,102.0,102.6,0.82,0.57,192.2,5.17,8617347061.0,8188670459.0,0.07,0.29,-14.95,15.97,1286325.0,2.64,3244796.0,6.66,-1958471.0,-4.02,1260797.0,2.59,-2547122.0,-5.23
5135,600436,片仔癀,136.5,-2.5,-3.5,51338.0,706445402.0,2.54,140.05,136.5,137.98,140.0,1.02,0.85,27.69,5.41,82352799165.0,82352799165.0,-0.09,-0.18,-3.78,-19.13,-48104322.0,-6.71,-19587439.0,-2.73,-28516883.0,-3.98,6609394.0,0.92,41494932.0,5.79
5136,600199,金种子酒,7.02,-2.5,-0.18,123677.0,86908780.0,2.22,7.13,6.97,7.05,7.2,1.07,1.88,-75.74,2.37,4617733704.0,4617733704.0,0.0,-0.43,-13.01,-27.48,-967685.0,-1.11,-5389839.0,-6.19,4422154.0,5.08,-4790145.0,-5.5,5757831.0,6.61
5137,002548,金新农,3.9,-2.5,-0.1,135218.0,52638529.0,3.75,3.99,3.84,3.99,4.0,1.17,1.68,-4.37,3.09,3229877266.0,3137438819.0,0.26,0.78,-18.41,-35.86,-9286785.0,-17.63,-1086012.0,-2.06,-8200773.0,-15.57,3547697.0,6.73,5739089.0,10.89
5139,688136,科兴制药,18.25,-2.51,-0.47,22270.0,41119860.0,3.15,18.78,18.19,18.73,18.72,1.21,1.1,-51.38,2.19,3686226250.0,3686226250.0,-0.16,0.0,-35.78,-41.92,1247079.0,2.98,-1071802.0,-2.56,2318881.0,5.54,2410812.0,5.76,-3657889.0,-8.75
5140,600976,健民集团,28.35,-2.51,-0.73,14527.0,41424947.0,3.2,29.2,28.27,28.92,29.08,1.23,0.95,12.39,1.67,4348850310.0,4346015310.0,0.0,0.14,-11.68,-13.22,-1341959.0,-3.23,-1251261.0,-3.01,-90698.0,-0.22,-34700.0,-0.08,1376659.0,3.31
5141,002396,星网锐捷,33.72,-2.52,-0.87,1173489.0,4104798805.66,10.93,36.98,33.2,35.26,34.59,2.1,15.49,172.22,3.73,25645893424.0,25540037374.0,-0.5,0.54,61.19,45.72,-210556768.0,-5.12,-186520656.0,-4.54,-24036112.0,-0.58,31521312.0,0.77,179035440.0,4.35
5142,301398,星源卓镁,31.78,-2.52,-0.82,13467.0,42925630.0,4.6,32.76,31.26,32.6,32.6,2.43,1.23,-56.85,3.28,3559398327.0,3469802562.0,0.03,0.35,-29.06,-41.14,-6692168.0,-15.46,-5895494.0,-13.62,-796674.0,-1.84,1283683.0,2.97,5408485.0,12.5
5143,300573,兴齐眼药,39.4,-2.52,-1.02,34850.0,139204699.44,2.77,40.51,39.39,40.07,40.42,1.24,1.27,17.05,7.26,14078518872.0,10811465001.0,-0.48,-0.45,-18.21,-17.56,-19082858.0,-13.4,-6418537.0,-4.51,-12664321.0,-8.89,-2896895.0,-2.03,21979752.0,15.43
5145,600594,益佰制药,3.47,-2.53,-0.09,433857.0,154209023.0,4.21,3.62,3.47,3.56,3.56,4.9,5.53,-23.05,1.26,2721846833.0,2721846833.0,-0.29,-0.29,-19.86,-12.81,-6829853.0,-4.42,880400.0,0.57,-7710253.0,-4.99,16752549.0,10.85,-9922696.0,-6.42
5146,600236,桂冠电力,11.93,-2.53,-0.31,386798.0,451237355.0,8.74,12.18,11.11,11.56,12.24,2.58,0.49,27.36,5.47,94036767178.0,94036767178.0,0.34,0.0,25.45,57.18,-27619219.0,-6.11,6461216.0,1.43,-34080435.0,-7.53,10118803.0,2.24,17500416.0,3.87
5147,603087,甘李药业,65.97,-2.54,-1.72,56090.0,374347917.0,3.29,68.12,65.89,67.02,67.69,1.37,1.0,51.18,3.51,39404208805.0,37019544442.0,-0.11,-0.32,11.04,-1.64,-14778504.0,-3.58,-31402508.0,-7.62,16624004.0,4.03,19522883.0,4.73,-4744379.0,-1.15
5148,603650,彤程新材,64.48,-2.55,-1.69,75064.0,491262421.0,4.14,66.8,64.06,66.4,66.17,1.1,1.22,54.48,9.9,39725029906.0,39628562538.0,-0.03,0.48,17.43,47.75,-46468668.0,-9.41,-33576322.0,-6.8,-12892346.0,-2.61,-7258780.0,-1.47,53714560.0,10.88
5149,600566,济川药业,26.77,-2.55,-0.7,32212.0,86562952.0,4.66,27.54,26.26,27.0,27.47,1.02,0.35,15.42,1.84,24674745830.0,24591493807.0,0.37,0.07,7.25,9.0,1745617.0,2.0,-1934151.0,-2.22,3679768.0,4.23,-6502786.0,-7.47,4757169.0,5.46
5150,301270,汉仪股份,27.36,-2.56,-0.72,12407.0,34178868.0,2.64,27.99,27.25,27.89,28.08,0.7,1.31,-374.28,2.86,2736000000.0,2585324212.0,0.07,-0.11,-18.45,-26.61,-4080818.0,-11.91,0.0,0.0,-4080818.0,-11.91,165738.0,0.48,3915080.0,11.42
5151,603713,密尔克卫,63.63,-2.56,-1.67,10905.0,69758343.0,4.03,65.78,63.15,64.0,65.3,0.8,0.68,13.77,2.04,10155767194.0,10155767194.0,0.06,-0.11,15.06,16.18,-4320294.0,-6.14,-2873044.0,-4.08,-1447250.0,-2.06,4480392.0,6.37,-140991.0,-0.2
5152,002484,江海股份,69.19,-2.56,-1.82,214721.0,1549862785.49,8.1,74.8,69.05,72.28,71.01,1.61,2.62,90.81,9.48,58847751478.0,56768476015.0,-0.63,-0.89,103.74,135.02,-23506331.0,-1.51,-26169675.0,-1.68,2663344.0,0.17,54588480.0,3.51,-31082144.0,-2.0
5153,688302,海创药业-U,35.9,-2.58,-0.95,7485.0,27322031.0,4.5,37.49,35.83,36.31,36.85,0.82,0.76,-29.74,3.44,3554659968.0,3554659968.0,-0.17,0.08,-23.14,-26.99,-386239.0,-1.37,0.0,0.0,-386239.0,-1.37,499315.0,1.77,-113077.0,-0.4
5154,301239,普瑞眼科,30.53,-2.58,-0.81,10663.0,32757766.0,1.95,31.07,30.46,31.01,31.34,1.02,0.75,16.16,2.16,4567869535.0,4336604785.0,-0.23,-0.07,-28.73,-7.18,-3523726.0,-10.75,-1447770.0,-4.42,-2075956.0,-6.33,2615097.0,7.98,908629.0,2.77
5155,300771,智莱科技,10.52,-2.59,-0.28,42492.0,45389060.0,4.35,10.98,10.51,10.59,10.8,2.53,2.25,40.08,1.3,2524800000.0,1989092912.0,-0.38,-0.38,-23.21,-31.24,,,,,,,,,,
5156,002414,高德红外,13.48,-2.6,-0.36,568675.0,775486949.48,3.83,13.93,13.4,13.61,13.84,1.42,1.67,39.33,7.77,57569522736.0,45813295570.0,-0.37,-0.22,-1.82,-8.11,-111689911.0,-14.36,-60504256.0,-7.78,-51185655.0,-6.58,9785512.0,1.26,101904398.0,13.1
5157,300236,上海新阳,86.25,-2.6,-2.3,48758.0,427865990.44,6.2,91.0,85.51,89.22,88.55,1.08,1.75,65.17,5.8,27029210696.0,24024946298.0,-0.46,0.48,0.35,36.3,-37082241.0,-8.61,-34903551.0,-8.1,-2178690.0,-0.51,1733690.0,0.4,35348551.0,8.21
5158,000555,神州信息,10.47,-2.6,-0.28,210490.0,221770963.52,3.81,10.85,10.44,10.6,10.75,2.14,2.16,-27.62,1.8,10216358355.0,10204392716.0,-0.19,0.0,-29.92,-36.7,1420272.0,0.64,-1690149.0,-0.76,3110421.0,1.4,-8342772.0,-3.76,6922500.0,3.12
5159,300298,三诺生物,15.35,-2.6,-0.41,38736.0,59903335.72,3.11,15.78,15.29,15.71,15.76,1.24,0.86,21.88,2.87,8547584458.0,6876816256.0,0.2,0.07,-4.84,-10.29,-3816197.0,-6.32,-2249890.0,-3.72,-1566307.0,-2.59,-349322.0,-0.58,4165519.0,6.89
5160,301211,亨迪药业,10.84,-2.61,-0.29,53902.0,58962730.15,3.95,11.2,10.76,11.0,11.13,1.0,1.29,122.77,2.01,4526784000.0,4526744976.0,0.37,0.46,-4.41,-10.86,-1404998.0,-2.38,-3248864.0,-5.49,1843866.0,3.12,409982.0,0.69,995017.0,1.68
5161,688386,泛亚微透,55.85,-2.62,-1.5,7543.0,42980261.0,5.09,58.52,55.6,56.17,57.35,0.74,0.83,76.58,3.75,5563160304.0,5082350000.0,-0.07,0.2,-30.22,-35.99,-3278336.0,-7.31,-34696.0,-0.08,-3243640.0,-7.23,1695232.0,3.78,1583104.0,3.53
5162,688416,恒烁股份,70.54,-2.62,-1.9,41924.0,304053206.0,6.96,75.0,69.96,72.3,72.44,1.54,3.89,39.12,5.7,7609904155.0,7609904155.0,0.13,0.63,-4.0,65.94,15290139.0,4.99,14819649.0,4.84,470490.0,0.15,-4494217.0,-1.47,-10810013.0,-3.53
5163,001979,招商蛇口,7.07,-2.62,-0.19,325899.0,230074019.58,3.03,7.21,6.99,7.19,7.26,1.33,0.39,407.37,0.66,63743347449.0,59484093913.0,0.14,-0.28,-14.92,-17.69,-450123.0,-0.2,-4683415.0,-2.04,4233292.0,1.84,17839833.0,7.75,-17389710.0,-7.56
5164,688107,安路科技,29.49,-2.64,-0.8,38887.0,117142242.0,4.85,30.8,29.33,30.39,30.29,0.96,0.97,-72.42,13.09,11821047833.0,11821047833.0,-0.03,0.41,-1.6,8.5,3592777.0,3.05,-1458997.0,-1.24,5051774.0,4.29,1292491.0,1.1,-4885269.0,-4.15
5165,002077,大港股份,11.81,-2.64,-0.32,165956.0,198900722.54,4.2,12.27,11.76,12.08,12.13,1.07,2.86,44.62,2.03,6853915939.0,6853915939.0,-0.25,-0.08,-24.54,-20.58,-16179013.0,-8.13,-12592025.0,-6.33,-3586988.0,-1.8,-2179763.0,-1.1,18358777.0,9.22
5166,688359,三孚新科,109.84,-2.64,-2.98,27478.0,310001491.0,7.53,117.29,108.8,114.74,112.82,1.27,2.76,491.47,14.87,10948867346.0,10948867346.0,-0.1,0.29,16.64,64.85,11567791.0,3.73,7978226.0,2.57,3589565.0,1.16,-8593444.0,-2.77,-2974346.0,-0.96
5167,688535,华海诚科,102.88,-2.65,-2.8,42810.0,447356649.0,6.16,107.79,101.28,106.05,105.68,1.21,3.21,272.42,6.88,14740034264.0,13737955389.0,0.38,1.03,27.37,35.85,-46283914.0,-10.28,-14130221.0,-3.14,-32153693.0,-7.14,11915293.0,2.65,34562398.0,7.68
5168,301033,迈普医学,55.0,-2.65,-1.5,7998.0,45000926.66,4.11,57.32,55.0,55.72,56.5,1.28,1.42,44.5,4.77,3687729100.0,3099451355.0,-0.43,-0.51,-1.38,-17.66,-3146463.0,-6.95,0.0,0.0,-3146463.0,-6.95,1616988.0,3.57,1529475.0,3.38
5169,603341,龙旗科技,37.26,-2.66,-1.02,54131.0,203606097.0,3.19,38.3,37.08,38.2,38.28,1.23,2.03,315.92,2.8,19471727395.0,9919090083.0,0.24,0.46,3.44,-10.78,-17210507.0,-8.37,-3226873.0,-1.57,-13983634.0,-6.8,3752256.0,1.83,13458252.0,6.55
5170,603725,天安新材,13.12,-2.67,-0.36,182549.0,245090213.0,4.3,13.69,13.11,13.42,13.48,1.94,5.99,51.63,4.85,3999732762.0,3999732762.0,-0.46,-0.68,34.29,43.7,-14187986.0,-5.71,-8791667.0,-3.54,-5396319.0,-2.17,4018411.0,1.62,10169575.0,4.09
5171,300142,沃森生物,13.13,-2.67,-0.36,342485.0,452672621.56,3.11,13.48,13.06,13.35,13.49,1.31,2.17,47.43,2.91,20999446343.0,20707822662.0,0.15,0.15,11.65,22.03,-61739906.0,-13.52,-14418272.0,-3.16,-47321634.0,-10.36,10329042.0,2.26,51410864.0,11.26
5172,688230,芯导科技,50.01,-2.67,-1.37,8091.0,41210094.0,5.18,52.22,49.56,50.63,51.38,1.05,0.69,49.07,2.61,5881176000.0,5881176000.0,0.3,0.5,-24.81,-30.59,-377647.0,-0.91,1258750.0,3.04,-1636397.0,-3.95,-106624.0,-0.26,484271.0,1.17
5174,688449,联芸科技,55.16,-2.68,-1.52,34128.0,191868950.0,6.05,57.75,54.32,57.2,56.68,0.94,1.16,715.93,13.32,25373600000.0,16173140087.0,0.47,0.82,17.59,22.22,5675497.0,2.93,-87410.0,-0.05,5762907.0,2.97,-7508620.0,-3.87,1833123.0,0.95
5175,605116,奥锐特,18.83,-2.69,-0.52,17514.0,33316108.0,2.74,19.35,18.82,19.26,19.35,1.33,0.43,29.91,2.99,7648430296.0,7648430296.0,-0.21,-0.11,-19.08,-23.8,-5355049.0,-15.61,-1900217.0,-5.54,-3454832.0,-10.07,1501860.0,4.38,3853190.0,11.23
5176,688258,卓易信息,99.6,-2.69,-2.75,12290.0,124526961.0,5.12,103.99,98.75,103.99,102.35,0.86,1.01,50.72,12.76,12065766805.0,12065766805.0,0.35,0.84,-21.65,30.25,-3490289.0,-2.77,-3175127.0,-2.52,-315162.0,-0.25,9874276.0,7.85,-6403833.0,-5.09
5177,301051,信濠光电,13.4,-2.69,-0.37,31806.0,43379924.2,4.36,13.92,13.32,13.77,13.77,0.76,1.41,-17.43,1.95,3809095229.0,3026217354.0,-0.15,0.3,-15.88,-4.29,-2212899.0,-5.08,-1039536.0,-2.39,-1173363.0,-2.7,827061.0,1.9,1385837.0,3.18
5178,688209,英集芯,20.92,-2.7,-0.58,54004.0,114929430.0,5.53,21.9,20.71,21.61,21.5,1.09,1.24,50.27,4.11,9074762305.0,9074762305.0,0.53,0.87,-8.21,5.23,-3639095.0,-3.11,-7939990.0,-6.79,4300895.0,3.68,4981586.0,4.26,-1342490.0,-1.15
5179,300112,万讯自控,6.1,-2.71,-0.17,86257.0,53283678.0,3.19,6.27,6.07,6.2,6.27,1.13,3.63,-598.96,1.78,1756520047.0,1449320027.0,-0.16,0.16,-23.65,-29.15,-3643490.0,-6.82,-1118750.0,-2.09,-2524740.0,-4.73,1141441.0,2.14,2502049.0,4.68
5180,688610,埃科光电,149.95,-2.71,-4.18,7474.0,112907365.0,6.09,156.41,147.03,156.41,154.13,1.09,1.83,109.85,6.57,10196600000.0,6137838572.0,0.82,1.32,29.71,142.6,-234194.0,-0.21,-3859154.0,-3.39,3624960.0,3.19,-3014179.0,-2.65,3248374.0,2.85
5181,688088,虹软科技,30.9,-2.71,-0.86,42304.0,131518313.0,4.75,32.14,30.63,31.6,31.76,1.83,1.05,57.3,4.54,12396165360.0,12396165360.0,0.39,0.72,-23.51,-37.45,-14576549.0,-11.02,-1119600.0,-0.85,-13456949.0,-10.17,7505278.0,5.67,7071270.0,5.34
5182,600588,用友网络,9.3,-2.72,-0.26,253767.0,237399423.0,3.03,9.55,9.26,9.5,9.56,1.38,0.74,-10.99,4.61,31778075904.0,31778075904.0,0.0,0.22,-24.82,-29.86,-19545530.0,-8.19,-8793682.0,-3.69,-10751848.0,-4.51,1232493.0,0.52,18315828.0,7.68
5183,000802,北京文化,3.58,-2.72,-0.1,172681.0,61651263.0,3.53,3.65,3.52,3.65,3.68,1.42,2.41,-31.08,4.2,2562922913.0,2561647538.0,0.0,-0.28,-12.25,-21.32,3484258.0,5.65,-2299061.0,-3.73,5783319.0,9.38,1141949.0,1.85,-4626207.0,-7.5
5184,688505,复旦张江,7.13,-2.73,-0.2,29910.0,21628892.0,2.86,7.34,7.13,7.25,7.33,1.04,0.42,239.6,3.48,7390759073.0,5066379073.0,-0.28,-0.14,-7.76,-14.1,-1239905.0,-5.67,0.0,0.0,-1239905.0,-5.67,1769796.0,8.09,-529891.0,-2.42
5185,002745,木林森,10.65,-2.74,-0.3,338758.0,366717482.84,5.02,11.17,10.62,11.17,10.95,1.22,3.18,9.44,1.33,15806372149.0,11332547893.0,-0.37,0.0,20.89,11.29,-24779534.0,-6.75,-6469761.0,-1.76,-18309773.0,-4.99,-9429121.0,-2.57,34208655.0,9.31
5186,688004,博汇科技,17.37,-2.74,-0.49,7177.0,12671951.0,3.64,17.97,17.32,17.9,17.86,1.19,0.9,-44.19,2.42,1391128560.0,1391128560.0,-0.74,0.29,-20.43,-24.9,-298739.0,-2.34,0.0,0.0,-298739.0,-2.34,2081878.0,16.34,-1783138.0,-14.0
5187,002718,友邦吊顶,80.38,-2.75,-2.27,10010.0,81029110.0,4.54,83.45,79.7,83.45,82.65,1.49,1.07,2839.69,11.31,10405016495.0,7554178633.0,-0.53,-0.74,14.83,123.65,-3827172.0,-4.72,-1878338.0,-2.32,-1948834.0,-2.41,-4012808.0,-4.95,7839980.0,9.68
5188,000889,中嘉博创,3.88,-2.76,-0.11,949932.0,373297750.76,5.76,4.05,3.82,3.88,3.99,3.73,10.92,-206.52,52.31,3632809530.0,3374999166.0,0.52,0.0,-19.0,7.78,-4220713.0,-1.13,-9936911.0,-2.66,5716198.0,1.53,674760.0,0.18,3545953.0,0.95
